nodes, 15.0, edges, 24.0, epochs, -1, time, 12.702821493148804
nodes, 15.0, edges, 24.0, epochs, 0, time, 20.31921124458313
nodes, 15.0, edges, 24.0, epochs, 1, time, 45.21589183807373
nodes, 15.0, edges, 24.0, epochs, 2, time, 38.66658353805542
nodes, 15.0, edges, 24.0, epochs, 3, time, 25.185347080230713
nodes, 15.0, edges, 24.0, epochs, 4, time, 18.36827278137207
nodes, 15.0, edges, 24.0, epochs, 5, time, 20.266693830490112
nodes, 15.0, edges, 24.0, epochs, 6, time, 15.266772747039795
nodes, 15.0, edges, 24.0, epochs, 7, time, 15.85270380973816
nodes, 15.0, edges, 24.0, epochs, 8, time, 15.209702730178833
nodes, 15.0, edges, 24.0, epochs, 9, time, 18.682676315307617
nodes, 15.0, edges, 24.0, epochs, 10, time, 15.495701789855957
nodes, 15.0, edges, 24.0, epochs, 11, time, 17.088358879089355
nodes, 15.0, edges, 24.0, epochs, 12, time, 15.369471549987793
nodes, 15.0, edges, 24.0, epochs, 13, time, 14.152759790420532
nodes, 15.0, edges, 24.0, epochs, 14, time, 14.4168381690979
nodes, 15.0, edges, 24.0, epochs, 15, time, 14.334298133850098
nodes, 15.0, edges, 24.0, epochs, 16, time, 14.295733451843262
nodes, 15.0, edges, 24.0, epochs, 17, time, 14.143362283706665
nodes, 15.0, edges, 24.0, epochs, 18, time, 14.366353034973145
nodes, 15.0, edges, 24.0, epochs, 19, time, 18.132847785949707
nodes, 15.0, edges, 30.0, epochs, -1, time, 26.0624361038208
nodes, 15.0, edges, 30.0, epochs, 0, time, 122.0458607673645
nodes, 15.0, edges, 30.0, epochs, 1, time, 61.29773473739624
nodes, 15.0, edges, 30.0, epochs, 2, time, 39.8640398979187
nodes, 15.0, edges, 30.0, epochs, 3, time, 35.26139831542969
nodes, 15.0, edges, 30.0, epochs, 4, time, 29.958868741989136
nodes, 15.0, edges, 30.0, epochs, 5, time, 30.377809286117554
nodes, 15.0, edges, 30.0, epochs, 6, time, 29.868051290512085
nodes, 15.0, edges, 30.0, epochs, 7, time, 29.83635187149048
nodes, 15.0, edges, 30.0, epochs, 8, time, 29.494258165359497
nodes, 15.0, edges, 30.0, epochs, 9, time, 29.914133548736572
nodes, 15.0, edges, 30.0, epochs, 10, time, 29.564696788787842
nodes, 15.0, edges, 30.0, epochs, 11, time, 29.67730689048767
nodes, 15.0, edges, 30.0, epochs, 12, time, 29.742098093032837
nodes, 15.0, edges, 30.0, epochs, 13, time, 30.105350255966187
nodes, 15.0, edges, 30.0, epochs, 14, time, 29.8053982257843
nodes, 15.0, edges, 30.0, epochs, 15, time, 30.027483701705933
nodes, 15.0, edges, 30.0, epochs, 16, time, 30.079280614852905
nodes, 15.0, edges, 30.0, epochs, 17, time, 27.885300874710083
nodes, 15.0, edges, 30.0, epochs, 18, time, 29.689887285232544
nodes, 15.0, edges, 30.0, epochs, 19, time, 36.8084774017334
nodes, 15.0, edges, 31.0, epochs, -1, time, 16.88872528076172
nodes, 15.0, edges, 31.0, epochs, 0, time, 22.649855136871338
nodes, 15.0, edges, 31.0, epochs, 1, time, 30.579306602478027
nodes, 15.0, edges, 31.0, epochs, 2, time, 21.518046617507935
nodes, 15.0, edges, 31.0, epochs, 3, time, 19.773861169815063
nodes, 15.0, edges, 31.0, epochs, 4, time, 19.49181580543518
nodes, 15.0, edges, 31.0, epochs, 5, time, 19.00175380706787
nodes, 15.0, edges, 31.0, epochs, 6, time, 18.783178329467773
nodes, 15.0, edges, 31.0, epochs, 7, time, 18.712822914123535
nodes, 15.0, edges, 31.0, epochs, 8, time, 18.994029998779297
nodes, 15.0, edges, 31.0, epochs, 9, time, 18.67443084716797
nodes, 15.0, edges, 31.0, epochs, 10, time, 16.775287628173828
nodes, 15.0, edges, 31.0, epochs, 11, time, 18.875345706939697
nodes, 15.0, edges, 31.0, epochs, 12, time, 19.325594902038574
nodes, 15.0, edges, 31.0, epochs, 13, time, 18.852898597717285
nodes, 15.0, edges, 31.0, epochs, 14, time, 18.995927572250366
nodes, 15.0, edges, 31.0, epochs, 15, time, 19.031963109970093
nodes, 15.0, edges, 31.0, epochs, 16, time, 19.008534908294678
nodes, 15.0, edges, 31.0, epochs, 17, time, 18.797868490219116
nodes, 15.0, edges, 31.0, epochs, 18, time, 19.233121871948242
nodes, 15.0, edges, 31.0, epochs, 19, time, 18.813238859176636
nodes, 15.0, edges, 19.0, epochs, -1, time, 10.378784894943237
nodes, 15.0, edges, 19.0, epochs, 0, time, 50.8061683177948
nodes, 15.0, edges, 19.0, epochs, 1, time, 52.60071539878845
nodes, 15.0, edges, 19.0, epochs, 2, time, 23.17659091949463
nodes, 15.0, edges, 19.0, epochs, 3, time, 17.953640937805176
nodes, 15.0, edges, 19.0, epochs, 4, time, 12.135910272598267
nodes, 15.0, edges, 19.0, epochs, 5, time, 11.880473852157593
nodes, 15.0, edges, 19.0, epochs, 6, time, 11.839130640029907
nodes, 15.0, edges, 19.0, epochs, 7, time, 11.693000555038452
