mode, epoch, average loss, defender utility
training, -1, 1.6335749983787538, -2.344409972855023
validating, -1, 2.204560875892639, -1.7838084936141967
testing, -1, 1.4159546792507172, -2.4045461297035216
training, 0, 2.7117635556629724, -2.912277296611241
validating, 0, 2.969230604171753, -2.890487813949585
testing, 0, 2.639536476135254, -2.895875906944275
training, 1, 2.7049790348325455, -2.9075775555201937
validating, 1, 2.9369757652282713, -2.875798988342285
testing, 1, 2.6065225839614867, -2.8757976055145265
training, 2, 2.5543740374701365, -2.8199808733803886
validating, 2, 2.581185007095337, -2.7291913986206056
testing, 2, 2.269949209690094, -2.734870433807373
training, 3, 2.1251558542251585, -2.5885030916758947
validating, 3, 2.055445837974548, -2.148311233520508
testing, 3, 1.7924990057945251, -2.4938045501708985
training, 4, 1.8529803480420795, -2.2564914098807742
validating, 4, 2.050962269306183, -1.8426746606826783
testing, 4, 1.6139172673225404, -2.4435879945755006
training, 5, 1.8265221187046596, -2.210723182771887
validating, 5, 1.9667629837989806, -1.967167043685913
testing, 5, 1.4515951156616211, -2.4927941083908083
training, 6, 1.634431048801967, -2.242531180381775
validating, 6, 1.8741425156593323, -1.9876896858215332
testing, 6, 1.3226110100746156, -2.5738243460655212
training, 7, 1.5753472370760782, -2.341064527630806
validating, 7, 1.9587465167045592, -1.9720093846321105
testing, 7, 1.3751792430877685, -2.5291595339775084
training, 8, 1.63324048774583, -2.3300318794591086
validating, 8, 1.9831129908561707, -1.9699034810066223
testing, 8, 1.3761996269226073, -2.516456198692322
training, 9, 1.582585780109678, -2.3360227738107953
validating, 9, 2.0983925223350526, -2.000529146194458
testing, 9, 1.384161102771759, -3.3269338607788086
training, 10, 1.7465724647045135, -2.7171368292399816
validating, 10, 2.186042273044586, -1.9666291713714599
testing, 10, 1.4503798246383668, -3.309716820716858
training, 11, 1.6083447788442884, -2.329754912853241
validating, 11, 1.9868831396102906, -1.95801784992218
testing, 11, 1.313395345211029, -2.8066614866256714
training, 12, 1.5533863161291395, -2.476046964100429
validating, 12, 1.9598293900489807, -1.9536069631576538
testing, 12, 1.3042319416999817, -2.5859235286712647
training, 13, 1.5482099848134177, -2.382775722231184
validating, 13, 1.961668276786804, -1.948960041999817
testing, 13, 1.3096717834472655, -3.1707209229469298
training, 14, 1.5448371844632285, -2.3835207181317464
validating, 14, 1.9502546191215515, -1.952129030227661
testing, 14, 1.2998823165893554, -3.208109974861145
training, 15, 1.5406564210142408, -2.4313709761415208
validating, 15, 1.951546835899353, -1.9502954483032227
testing, 15, 1.3029360890388488, -2.9160882115364073
training, 16, 1.5320205765111106, -2.3668325892516546
validating, 16, 1.9388650894165038, -1.9514930248260498
testing, 16, 1.2921585083007812, -2.8748924136161804
training, 17, 1.5234823984759194, -2.340750582729067
validating, 17, 1.9372904181480408, -1.9512395143508912
testing, 17, 1.2889648914337157, -2.8056482315063476
training, 18, 1.5270750837666647, -2.3754947245121003
validating, 18, 1.935722243785858, -1.9495436668395996
testing, 18, 1.2883762836456298, -3.141284155845642
training, 19, 1.5186466668333327, -2.381951581580298
validating, 19, 1.933592689037323, -1.9507545709609986
testing, 19, 1.2850952744483948, -3.169278657436371
training, 20, 1.5211850430284228, -2.382360395363399
validating, 20, 1.9324150681495667, -1.9521477460861205
testing, 20, 1.2831763982772828, -3.4013094902038574
training, 21, 1.5090607958180564, -2.3134205426488603
validating, 21, 1.9202504873275756, -1.95098135471344
testing, 21, 1.2775469064712524, -3.1698633193969727
training, 22, 1.5119747613157546, -2.3018117828028544
validating, 22, 1.9254865169525146, -1.9493916511535645
testing, 22, 1.2807234048843383, -2.9682225942611695
training, 23, 1.507657162632261, -2.2585360748427257
validating, 23, 1.912026083469391, -1.9500162839889525
testing, 23, 1.2710190653800963, -3.194923758506775
training, 24, 1.5015893723283495, -2.3692233460290093
validating, 24, 1.9113879203796387, -1.9513678312301637
testing, 24, 1.2708855867385864, -2.856937849521637
training, 25, 1.501566949060985, -2.3635819801262445
validating, 25, 1.9110545992851258, -1.950380539894104
testing, 25, 1.2707939386367797, -2.5715663909912108
training, 26, 1.5017903132098063, -2.343046563863754
validating, 26, 1.9117401719093323, -1.9512298583984375
testing, 26, 1.2712417602539063, -3.152432990074158
training, 27, 1.5017076211316245, -2.317722739492144
validating, 27, 1.9103085160255433, -1.950250244140625
testing, 27, 1.2707792162895202, -3.013569188117981
training, 28, 1.5015992156096867, -2.3981195500918795
validating, 28, 1.9088513374328613, -1.9502737045288085
testing, 28, 1.270548951625824, -2.912798762321472
training, 29, 1.5014437411512647, -2.294603024210249
validating, 29, 1.9084720611572266, -1.9502117156982421
testing, 29, 1.2703398942947388, -2.876681399345398
training, 30, 1.50085203903062, -2.438855389186314
validating, 30, 1.908003330230713, -1.9508819341659547
testing, 30, 1.2699750423431397, -3.071810781955719
training, 31, 1.5005186821733203, -2.484751059327807
validating, 31, 1.9077473402023315, -1.9483789682388306
testing, 31, 1.2698926687240601, -2.835184633731842
training, 32, 1.5010386799063002, -2.4074205943516325
validating, 32, 1.907998764514923, -1.9509742975234985
testing, 32, 1.2702909350395202, -2.549877202510834
training, 33, 1.500888273545674, -2.4295298985072544
validating, 33, 1.9074187994003295, -1.9504428386688233
testing, 33, 1.2701288223266602, -3.042576801776886
training, 34, 1.5006655548300063, -2.301597719533103
validating, 34, 1.9068172335624696, -1.94985990524292
testing, 34, 1.2697136759757996, -2.5678622007369993
training, 35, 1.5004344131265368, -2.5327916877610344
validating, 35, 1.9067749738693238, -1.9490860462188722
testing, 35, 1.2697117328643799, -2.514981198310852
training, 36, 1.5004178191934312, -2.394620396409716
validating, 36, 1.906761372089386, -1.9504536628723144
testing, 36, 1.2697180271148683, -3.3463589787483214
training, 37, 1.5004509116922107, -2.426781153678894
validating, 37, 1.9067686200141907, -1.949625015258789
testing, 37, 1.2697556614875793, -3.0711890697479247
training, 38, 1.500411286524364, -2.311969265767506
validating, 38, 1.9066815614700316, -1.9517813205718995
testing, 38, 1.2696790814399719, -3.145965564250946
training, 39, 1.5003779913697923, -2.3627488817487445
validating, 39, 1.9066550016403199, -1.9526620388031006
testing, 39, 1.2696706533432007, -3.1625792622566222
training, 40, 1.5004321822098323, -2.4358914622238705
validating, 40, 1.9066901445388793, -1.9504220962524415
testing, 40, 1.2697025775909423, -3.1076351761817933
training, 41, 1.5004089381013597, -2.3920736466135297
validating, 41, 1.9066707253456117, -1.9481480360031127
testing, 41, 1.269699800014496, -2.808508050441742
training, 42, 1.500373364346368, -2.3757379003933496
validating, 42, 1.9066040635108947, -1.950051975250244
testing, 42, 1.2696506977081299, -2.9147507429122923
training, 43, 1.5003348580428533, -2.3109279811382293
validating, 43, 1.9065704584121703, -1.9504116296768188
testing, 43, 1.2696248531341552, -3.0150475025177004
training, 44, 1.5003247559070587, -2.340368093763079
validating, 44, 1.9065351366996766, -1.9506549835205078
testing, 44, 1.2696294069290162, -3.1149136781692506
training, 45, 1.5003009361880166, -2.3551448592117854
validating, 45, 1.9064335942268371, -1.9522353172302247
testing, 45, 1.2696096658706666, -3.079244542121887
training, 46, 1.5003024058682577, -2.4179556718894415
validating, 46, 1.9064430713653564, -1.9507201671600343
testing, 46, 1.269601321220398, -3.3431084632873533
training, 47, 1.50030432173184, -2.382630146401269
validating, 47, 1.906437909603119, -1.9492810726165772
testing, 47, 1.269604218006134, -3.0123583555221556
training, 48, 1.5003074382032666, -2.3643615535327367
validating, 48, 1.906429374217987, -1.9475634336471557
testing, 48, 1.2696022391319275, -2.859549355506897
training, 49, 1.5003056926386698, -2.3395377840314593
validating, 49, 1.9064207196235656, -1.9481443166732788
testing, 49, 1.2696062922477722, -2.7808588266372682
mode, epoch, average loss, defender utility
training, -1, 1.6218731079782758, -3.5236236133789283
validating, -1, 1.8358514785766602, -4.381013488769531
testing, -1, 1.5139251589775085, -2.8794822759926317
training, 0, 2.8852551528385706, -3.7402442114693777
validating, 0, 2.74241189956665, -3.6672182083129883
testing, 0, 2.989799237251282, -3.7379064083099367
training, 1, 2.883863578523908, -3.7391244411468505
validating, 1, 2.7373422622680663, -3.6647387027740477
testing, 1, 2.9845296144485474, -3.734154772758484
training, 2, 2.8613780294145856, -3.71175217628479
validating, 2, 2.6724407196044924, -3.6338150024414064
testing, 2, 2.9142906427383424, -3.6819597721099853
training, 3, 2.6765594346182686, -3.4569509301866805
validating, 3, 2.368012285232544, -3.2609551906585694
testing, 3, 2.5834378242492675, -3.3006176710128785
training, 4, 2.290285726955959, -2.8569599390029907
validating, 4, 1.9968812465667725, -3.0673227071762086
testing, 4, 2.1311036229133604, -2.808237981796265
training, 5, 1.886449715069362, -2.4388695898461656
validating, 5, 1.7327301502227783, -2.8395325899124146
testing, 5, 1.7959463238716125, -2.689747746288776
training, 6, 1.6581074442182269, -2.3746061560294818
validating, 6, 1.6271038055419922, -2.7509147822856903
testing, 6, 1.6299352765083313, -2.6798525035381315
training, 7, 1.58073810168675, -2.376218059738832
validating, 7, 1.6095688343048096, -2.6983015179634093
testing, 7, 1.5615623116493225, -2.6694042287766933
training, 8, 1.537991189956665, -2.4892844147633046
validating, 8, 1.6040642261505127, -2.680963781476021
testing, 8, 1.5310453057289124, -2.649406657367945
training, 9, 1.5309395653860909, -2.497129877999292
validating, 9, 1.6185855865478516, -2.681052879989147
testing, 9, 1.546869194507599, -2.6410247717052697
training, 10, 1.533748963900975, -2.4862096107373612
validating, 10, 1.6039324283599854, -2.67951400578022
testing, 10, 1.5389034628868103, -2.647410625219345
training, 11, 1.548423831803458, -2.4708033980410877
validating, 11, 1.606624698638916, -2.6887284472584723
testing, 11, 1.5286399483680726, -2.6444554455578326
training, 12, 1.5408364023481096, -2.481268128436724
validating, 12, 1.6191683769226075, -2.702065107226372
testing, 12, 1.535696566104889, -2.6401571854948997
training, 13, 1.5446461473192488, -2.4798776739405834
validating, 13, 1.619946050643921, -2.7025127813220022
testing, 13, 1.5383279919624329, -2.6406458355486393
training, 14, 1.5457892860685076, -2.4782835210249425
validating, 14, 1.621417188644409, -2.6983406871557234
testing, 14, 1.540138852596283, -2.640053653717041
training, 15, 1.5467058249882288, -2.4786321634131516
validating, 15, 1.6204805850982666, -2.698209483921528
testing, 15, 1.5405135035514832, -2.6415137127041817
training, 16, 1.5478641816547938, -2.47607862076298
validating, 16, 1.6216610431671143, -2.697551839053631
testing, 16, 1.54384845495224, -2.641965289413929
training, 17, 1.5497257573263985, -2.4743803975039294
validating, 17, 1.6235468864440918, -2.698132286965847
testing, 17, 1.545370352268219, -2.6415963143110277
