mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.061310621670314244, 0.0, 0.0, 0.0
validating, -1, 0.0616879940032959, 0.0, 0.0, 0.0
testing, -1, 0.06511614322662354, 0.0, 0.0, 0.0
training, 0, 11.913561950411115, 0.0, 0.0, 0.0
validating, 0, 12.050511407852174, 0.0, 0.0, 0.0
testing, 0, 10.507204937934876, 0.0, 0.0, 0.0
training, 1, 9.377462836674281, 0.0, 0.0, 0.0
validating, 1, 9.280912351608276, 0.0, 0.0, 0.0
testing, 1, 7.554078984260559, 0.0, 0.0, 0.0
training, 2, 8.954501744679042, 0.0, 0.0, 0.0
validating, 2, 9.174782419204712, 0.0, 0.0, 0.0
testing, 2, 7.45670645236969, 0.0, 0.0, 0.0
training, 3, 8.865243155615671, 0.0, 0.0, 0.0
validating, 3, 9.07394585609436, 0.0, 0.0, 0.0
testing, 3, 7.3719693422317505, 0.0, 0.0, 0.0
training, 4, 8.76639575277056, 0.0, 0.0, 0.0
validating, 4, 9.01651644706726, 0.0, 0.0, 0.0
testing, 4, 7.336033773422241, 0.0, 0.0, 0.0
training, 5, 8.605970362254551, 0.0, 0.0, 0.0
validating, 5, 8.60265097618103, 0.0, 0.0, 0.0
testing, 5, 6.925579929351807, 0.0, 0.0, 0.0
training, 6, 8.360073096411568, 0.0, 0.0, 0.0
validating, 6, 8.393699789047242, 0.0, 0.0, 0.0
testing, 6, 6.735919952392578, 0.0, 0.0, 0.0
training, 7, 8.065251820428031, 0.0, 0.0, 0.0
validating, 7, 8.136638164520264, 0.0, 0.0, 0.0
testing, 7, 6.515380072593689, 0.0, 0.0, 0.0
training, 8, 7.926179483958653, 0.0, 0.0, 0.0
validating, 8, 7.94024019241333, 0.0, 0.0, 0.0
testing, 8, 6.293125975131988, 0.0, 0.0, 0.0
training, 9, 7.580383702686855, 0.0, 0.0, 0.0
validating, 9, 7.560746479034424, 0.0, 0.0, 0.0
testing, 9, 5.950917661190033, 0.0, 0.0, 0.0
training, 10, 7.551971735273089, 0.0, 0.0, 0.0
validating, 10, 7.590025997161865, 0.0, 0.0, 0.0
testing, 10, 5.895413935184479, 0.0, 0.0, 0.0
training, 11, 7.309054061344692, 0.0, 0.0, 0.0
validating, 11, 7.280404806137085, 0.0, 0.0, 0.0
testing, 11, 5.613235867023468, 0.0, 0.0, 0.0
training, 12, 7.014618515968323, 0.0, 0.0, 0.0
validating, 12, 6.799065399169922, 0.0, 0.0, 0.0
testing, 12, 5.208597636222839, 0.0, 0.0, 0.0
training, 13, 6.843191347803388, 0.0, 0.0, 0.0
validating, 13, 6.704469156265259, 0.0, 0.0, 0.0
testing, 13, 4.9843046307563785, 0.0, 0.0, 0.0
training, 14, 6.912326332501003, 0.0, 0.0, 0.0
validating, 14, 6.815964460372925, 0.0, 0.0, 0.0
testing, 14, 5.196455645561218, 0.0, 0.0, 0.0
training, 15, 6.593479040690831, 0.0, 0.0, 0.0
validating, 15, 7.026445055007935, 0.0, 0.0, 0.0
testing, 15, 5.431402027606964, 0.0, 0.0, 0.0
training, 16, 6.550065823963711, 0.0, 0.0, 0.0
validating, 16, 6.701673316955566, 0.0, 0.0, 0.0
testing, 16, 5.024889528751373, 0.0, 0.0, 0.0
training, 17, 6.480071633202689, 0.0, 0.0, 0.0
validating, 17, 6.255356645584106, 0.0, 0.0, 0.0
testing, 17, 4.60413213968277, 0.0, 0.0, 0.0
training, 18, 6.2354809182030815, 0.0, 0.0, 0.0
validating, 18, 6.347710180282593, 0.0, 0.0, 0.0
testing, 18, 4.722034752368927, 0.0, 0.0, 0.0
training, 19, 6.437053768975394, 0.0, 0.0, 0.0
validating, 19, 6.080963230133056, 0.0, 0.0, 0.0
testing, 19, 4.589214551448822, 0.0, 0.0, 0.0
