mode, epoch, average loss, defender utility
training, -1, 1.65465304851532, -4.856780576705932
validating, -1, 1.8036044359207153, -4.9327317237854
testing, -1, 1.5539297819137574, -4.614496421813965
training, 0, 4.198210212162563, -5.314824826376778
validating, 0, 4.2222902297973635, -5.280320453643799
testing, 0, 4.2162144660949705, -5.324629545211792
training, 1, 4.179957621438163, -5.300716863359724
validating, 1, 4.134815311431884, -5.234204864501953
testing, 1, 4.13185441493988, -5.295978593826294
training, 2, 3.8057465893881663, -5.172169521876744
validating, 2, 3.2991676330566406, -4.856915473937988
testing, 2, 3.32385368347168, -4.950983381271362
training, 3, 2.7038162095206126, -4.857101195199149
validating, 3, 2.2961562395095827, -4.758577442169189
testing, 3, 2.3063146114349364, -4.670864534378052
training, 4, 2.200997287886483, -4.7584911142076765
validating, 4, 2.2017637491226196, -4.765129852294922
testing, 4, 2.1805977821350098, -4.63645875453949
training, 5, 2.229001246179853, -4.737176125390189
validating, 5, 2.1739309549331667, -4.7459187507629395
testing, 5, 2.1232964038848876, -4.650596952438354
training, 6, 2.1672110455376763, -4.704576274326869
validating, 6, 2.2266129732131956, -4.722732067108154
testing, 6, 2.1572662353515626, -4.615721678733825
training, 7, 2.1595002480915615, -4.692974192755563
validating, 7, 2.147731900215149, -4.698030757904053
testing, 7, 2.046853470802307, -4.592979764938354
training, 8, 2.145640785353524, -4.699351985113961
validating, 8, 2.2732452630996702, -4.672909927368164
testing, 8, 2.1552279472351072, -4.627488040924073
training, 9, 2.2168558495385304, -4.699431037902832
validating, 9, 2.3596365213394166, -4.668243789672852
testing, 9, 2.2514641284942627, -4.63833646774292
training, 10, 2.1322420290538244, -4.676153646196638
validating, 10, 2.192114996910095, -4.65265474319458
testing, 10, 2.0526737451553343, -4.581675791740418
training, 11, 2.1492840800966535, -4.666127845219203
validating, 11, 2.2717371702194216, -4.612767887115479
testing, 11, 2.1176866054534913, -4.617097091674805
training, 12, 2.046012684277126, -4.676179286411831
validating, 12, 2.268558669090271, -4.626111793518066
testing, 12, 2.117629957199097, -4.623290967941284
training, 13, 2.1647111313683647, -4.660084002358573
validating, 13, 2.266564202308655, -4.628377437591553
testing, 13, 2.1140568256378174, -4.628954172134399
training, 14, 2.1500352348600114, -4.658593334470477
validating, 14, 2.252401280403137, -4.647202777862549
testing, 14, 2.0969507694244385, -4.609552597999572
training, 15, 2.135546088218689, -4.657113695144654
validating, 15, 2.2403443098068236, -4.624046707153321
testing, 15, 2.0835251808166504, -4.61065821647644
training, 16, 2.129780411720276, -4.656114516939436
validating, 16, 2.232586169242859, -4.623961639404297
testing, 16, 2.0737282276153564, -4.6076606750488285
training, 17, 2.1149822814123973, -4.653192097800119
validating, 17, 2.2246928453445434, -4.619504737854004
testing, 17, 2.064673590660095, -4.597290468215943
training, 18, 2.105129163605826, -4.64929838180542
validating, 18, 2.214914011955261, -4.612137317657471
testing, 18, 2.0526637554168703, -4.601550197601318
training, 19, 2.0966045209339685, -4.64867582321167
validating, 19, 2.208047938346863, -4.610330867767334
testing, 19, 2.0444377422332765, -4.611087775230407
training, 20, 2.0831379652023316, -4.647931085314069
validating, 20, 2.193015933036804, -4.623702907562256
testing, 20, 2.027687644958496, -4.613419890403748
training, 21, 2.081100399153573, -4.645547907693046
validating, 21, 2.192879843711853, -4.621648120880127
testing, 21, 2.0272520065307615, -4.612376093864441
training, 22, 2.0708906548363823, -4.642980991091047
validating, 22, 2.1842069387435914, -4.62923755645752
testing, 22, 2.018715500831604, -4.620233702659607
training, 23, 2.062631678581238, -4.642385394232614
validating, 23, 2.1799298524856567, -4.6295936584472654
testing, 23, 2.0128312587738035, -4.613969850540161
training, 24, 2.0635402509144374, -4.644641099657331
validating, 24, 2.1804343938827513, -4.629411315917968
testing, 24, 2.0132935762405397, -4.6162491798400875
training, 25, 2.0640648126602175, -4.645204142161778
validating, 25, 2.180133652687073, -4.629444980621338
testing, 25, 2.0129682302474974, -4.616630387306214
training, 26, 2.06290921824319, -4.6431185926709855
validating, 26, 2.1794806241989138, -4.629560947418213
testing, 26, 2.0122658729553224, -4.616269540786743
training, 27, 2.0630640063967025, -4.646212462016514
validating, 27, 2.1800408124923707, -4.629406070709228
testing, 27, 2.0127648591995237, -4.616194725036621
training, 28, 2.0628904240471977, -4.645356634684972
validating, 28, 2.179395651817322, -4.629453563690186
testing, 28, 2.0120505571365355, -4.616851115226746
training, 29, 2.0634912252426147, -4.642845698765346
validating, 29, 2.1798978090286254, -4.629400253295898
testing, 29, 2.0126020669937135, -4.616395664215088
training, 30, 2.0626559972763063, -4.642274665832519
validating, 30, 2.179435133934021, -4.62949800491333
testing, 30, 2.0120526790618896, -4.616621947288513
training, 31, 2.0625350713729858, -4.642710590362549
validating, 31, 2.17956383228302, -4.626989555358887
testing, 31, 2.0121195554733275, -4.616486835479736
training, 32, 2.0623008557728357, -4.643053885868618
validating, 32, 2.1794890642166136, -4.629382514953614
testing, 32, 2.0120287895202638, -4.616284465789795
training, 33, 2.0631775549479894, -4.642715563092913
validating, 33, 2.179521679878235, -4.6293412208557125
