mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 15.624430056980678, nan
validating, 0, 16.92813386917114, nan
testing, 0, 9.335292959213257, nan
training, 1, 15.534882204873222, nan
validating, 1, 16.475993824005126, nan
testing, 1, 9.123837566375732, nan
training, 2, 14.27938735144479, nan
validating, 2, 12.954850482940675, nan
testing, 2, 7.469671392440796, nan
training, 3, 9.83653747013637, nan
validating, 3, 5.288435554504394, nan
testing, 3, 3.7488654136657713, nan
training, 4, 4.530507264818464, nan
validating, 4, 1.9665845870971679, nan
testing, 4, 1.8514110565185546, nan
training, 5, 2.8931291580200194, nan
validating, 5, 1.7148540496826172, nan
testing, 5, 1.52063045501709, nan
training, 6, 2.3074659483773368, nan
validating, 6, 1.5795002937316895, nan
testing, 6, 1.297899055480957, nan
training, 7, 1.8158807073320662, nan
validating, 7, 1.540402603149414, nan
testing, 7, 1.1866117000579834, nan
training, 8, 1.526810359954834, nan
validating, 8, 1.509195041656494, nan
testing, 8, 1.1130927085876465, nan
training, 9, 1.3484019143240793, nan
validating, 9, 1.488821029663086, nan
testing, 9, 1.0707676410675049, nan
training, 10, 1.2135882922581265, nan
validating, 10, 1.3594337463378907, nan
testing, 10, 0.9693743705749511, nan
training, 11, 1.1089425223214286, nan
validating, 11, 1.2376279830932617, nan
testing, 11, 0.8886429786682128, nan
training, 12, 1.0097165652683804, nan
validating, 12, 1.1202248573303222, nan
testing, 12, 0.8147418975830079, nan
training, 13, 0.9157777377537318, nan
validating, 13, 0.9569884300231933, nan
testing, 13, 0.7181687355041504, nan
training, 14, 0.8152097770145961, nan
validating, 14, 0.819328498840332, nan
testing, 14, 0.6324772357940673, nan
training, 15, 0.7427436351776123, nan
validating, 15, 0.6777545928955078, nan
testing, 15, 0.5298009395599366, nan
training, 16, 0.6456020763942174, nan
validating, 16, 0.5523726463317871, nan
testing, 16, 0.46298699378967284, nan
training, 17, 0.5630159514290946, nan
validating, 17, 0.45518884658813474, nan
testing, 17, 0.4039424419403076, nan
training, 18, 0.500055388041905, nan
validating, 18, 0.406491756439209, nan
testing, 18, 0.3790985107421875, nan
training, 19, 0.4405140263693673, nan
validating, 19, 0.3444535255432129, nan
testing, 19, 0.3123687744140625, nan
training, 20, 0.3877481119973319, nan
validating, 20, 0.2999839782714844, nan
testing, 20, 0.2861032485961914, nan
training, 21, 0.33207670620509555, nan
validating, 21, 0.24718093872070312, nan
testing, 21, 0.238423490524292, nan
training, 22, 0.28663125719342913, nan
validating, 22, 0.21912546157836915, nan
testing, 22, 0.2134310245513916, nan
training, 23, 0.25288635662623815, nan
validating, 23, 0.20415220260620118, nan
testing, 23, 0.19820199012756348, nan
training, 24, 0.22236846515110562, nan
validating, 24, 0.16264638900756836, nan
testing, 24, 0.16727514266967775, nan
training, 25, 0.1963346004486084, nan
validating, 25, 0.1429205894470215, nan
testing, 25, 0.13875102996826172, nan
training, 26, 0.17262768745422363, nan
validating, 26, 0.13116397857666015, nan
testing, 26, 0.13724050521850586, nan
training, 27, 0.1542668342590332, nan
validating, 27, 0.11096925735473633, nan
testing, 27, 0.11654624938964844, nan
training, 28, 0.13312973976135253, nan
validating, 28, 0.10043716430664062, nan
testing, 28, 0.11018142700195313, nan
training, 29, 0.11730895042419434, -1.434639333827155
validating, 29, 0.08239526748657226, -1.9146940231323242
testing, 29, 0.09412503242492676, -1.9346957743167876
mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 27.960999182292394, nan
validating, 0, 29.48907160758972, nan
testing, 0, 10.747432255744934, nan
training, 1, 27.936974620819093, nan
validating, 1, 29.387953901290892, nan
testing, 1, 10.70187976360321, nan
training, 2, 27.579370539528984, nan
validating, 2, 28.330176973342894, nan
testing, 2, 10.238800764083862, nan
training, 3, 25.30182797568185, nan
validating, 3, 24.55898265838623, nan
testing, 3, 8.600177240371703, nan
training, 4, 19.753604459762574, nan
validating, 4, 16.980426645278932, nan
testing, 4, 5.485777258872986, nan
training, 5, 11.840782369886126, nan
validating, 5, 10.509637784957885, nan
testing, 5, 3.0897653341293334, nan
training, 6, 6.696635041918073, nan
validating, 6, 5.239015674591064, nan
testing, 6, 1.589822769165039, nan
training, 7, 3.8184791633061, nan
validating, 7, 3.3313196182250975, nan
testing, 7, 1.2599061250686645, nan
training, 8, 2.7071487562997, nan
validating, 8, 2.6895119667053224, nan
testing, 8, 1.2154165029525756, nan
training, 9, 2.283333730697632, nan
validating, 9, 2.3011781215667724, nan
testing, 9, 1.240108275413513, nan
training, 10, 2.112502220698765, nan
validating, 10, 2.0892401218414305, nan
testing, 10, 1.274339985847473, nan
training, 11, 1.9317756857190813, nan
validating, 11, 2.0113891124725343, nan
testing, 11, 1.2243818998336793, nan
training, 12, 1.8472787039620535, nan
validating, 12, 1.9323081016540526, nan
testing, 12, 1.216445755958557, nan
training, 13, 1.765423904146467, nan
validating, 13, 1.8704647064208983, nan
testing, 13, 1.2266791343688965, nan
training, 14, 1.6958587442125592, nan
validating, 14, 2.034154176712036, nan
testing, 14, 1.015894317626953, nan
training, 15, 1.799494729723249, nan
validating, 15, 1.8180355548858642, nan
testing, 15, 1.1168855667114257, nan
training, 16, 1.7028287751334055, nan
