mode, epoch, average loss, defender utility
training, -1, 0.0, -2.995656190599714
validating, -1, 0.0, -3.115397834777832
testing, -1, 0.0, -3.1744115352630615
training, 0, 0.7401442340442113, -3.6514416898999897
validating, 0, 0.6328362822532654, -3.640751314163208
testing, 0, 0.6566706895828247, -3.691557192802429
training, 1, 0.7195890852383204, -3.6355498245784212
validating, 1, 0.5560195326805115, -3.587990427017212
testing, 1, 0.5794732093811035, -3.6381107568740845
training, 2, 0.43271329147475107, -3.35425409589495
validating, 2, 0.15606989860534667, -3.2965081691741944
testing, 2, 0.18157534301280975, -3.2764353513717652
training, 3, 0.1249324632542474, -3.10772705078125
validating, 3, 0.04889235496520996, -3.133174276351929
testing, 3, 0.0693003386259079, -3.198070764541626
training, 4, 0.06022017214979444, -3.008342865535191
validating, 4, 0.03435335159301758, -3.1424484252929688
testing, 4, 0.04439913630485535, -3.1909874200820925
training, 5, 0.055569709624562945, -3.0195598806653705
validating, 5, 0.0391352653503418, -3.147132968902588
testing, 5, 0.04132867455482483, -3.193103528022766
training, 6, 0.05271109129701342, -3.011932829448155
validating, 6, 0.030038368701934815, -3.1520243644714356
testing, 6, 0.04172294139862061, -3.1914699554443358
training, 7, 0.051880125062806266, -3.0274549688611714
validating, 7, 0.02871229648590088, -3.158785915374756
testing, 7, 0.04145503044128418, -3.191052031517029
training, 8, 0.05208270677498409, -3.0097843987601145
validating, 8, 0.03423665761947632, -3.144133281707764
testing, 8, 0.037863099575042726, -3.19040470123291
training, 9, 0.05021147855690548, -3.018430873325893
validating, 9, 0.028685450553894043, -3.133872079849243
testing, 9, 0.03675528168678284, -3.18985230922699
training, 10, 0.048425517337662836, -3.0185145446232386
validating, 10, 0.02537229061126709, -3.1334340572357178
testing, 10, 0.03589251339435577, -3.1893412828445435
training, 11, 0.049582291926656454, -3.0089354515075684
validating, 11, 0.02268301248550415, -3.1400333404541017
testing, 11, 0.03586548566818237, -3.190975570678711
training, 12, 0.04622828321797507, -3.01988731111799
validating, 12, 0.02681311368942261, -3.11921648979187
testing, 12, 0.03324558436870575, -3.1883400440216065
training, 13, 0.04424927362373897, -3.000885874884469
validating, 13, 0.022827374935150146, -3.123646450042725
testing, 13, 0.032287153601646426, -3.1898258924484253
training, 14, 0.04605997332504817, -3.0164339133671354
validating, 14, 0.02455967664718628, -3.106019878387451
testing, 14, 0.031072777509689332, -3.183925819396973
training, 15, 0.04214394560882023, -3.0024418694632393
validating, 15, 0.017985594272613526, -3.1137626647949217
testing, 15, 0.030019959807395934, -3.187192702293396
training, 16, 0.04028543872492654, -3.0018654687064035
validating, 16, 0.017693150043487548, -3.113072967529297
testing, 16, 0.028755006194114686, -3.186928558349609
training, 17, 0.03786083246980395, -3.0032217843191966
validating, 17, 0.016733121871948243, -3.101243591308594
testing, 17, 0.027220746874809264, -3.1834375143051146
training, 18, 0.03716396902288709, -2.997596876961844
validating, 18, 0.01820993423461914, -3.0981884002685547
testing, 18, 0.02638595402240753, -3.182003617286682
training, 19, 0.03602513287748609, -2.997888197217669
