mode, epoch, average loss, defender utility
training, -1, 0.0, nan, nan
validating, -1, 0.0, nan, nan
testing, -1, 0.0, nan, nan
training, 0, 3.753556912285941, nan, nan
validating, 0, 3.8613409042358398, nan, nan
testing, 0, 3.9095684766769407, nan, nan
training, 1, 3.005158472061157, nan, nan
validating, 1, 1.532324743270874, nan, nan
testing, 1, 1.558500987291336, nan, nan
training, 2, 0.8978861715112414, nan, nan
validating, 2, 1.4402960181236266, nan, nan
testing, 2, 0.9946474134922028, nan, nan
training, 3, 0.5424052806837218, nan, nan
validating, 3, 1.2554766237735748, nan, nan
testing, 3, 0.7124710664153099, nan, nan
training, 4, 0.32147116352404864, nan, nan
validating, 4, 0.977243310213089, nan, nan
testing, 4, 0.5031988620758057, nan, nan
training, 5, 0.19347831388669354, nan, nan
validating, 5, 0.9100717276334762, nan, nan
testing, 5, 0.4745079785585403, nan, nan
training, 6, nan, nan, nan
validating, 6, nan, nan, nan
testing, 6, nan, nan, nan
training, 7, nan, nan, nan
validating, 7, nan, nan, nan
testing, 7, nan, nan, nan
training, 8, nan, nan, nan
validating, 8, nan, nan, nan
testing, 8, nan, nan, nan
training, 9, nan, nan, nan
validating, 9, nan, nan, nan
testing, 9, nan, nan, nan
training, 10, nan, nan, nan
validating, 10, nan, nan, nan
testing, 10, nan, nan, nan
training, 11, nan, nan, nan
validating, 11, nan, nan, nan
testing, 11, nan, nan, nan
training, 12, nan, nan, nan
validating, 12, nan, nan, nan
testing, 12, nan, nan, nan
training, 13, nan, nan, nan
validating, 13, nan, nan, nan
testing, 13, nan, nan, nan
training, 14, nan, nan, nan
validating, 14, nan, nan, nan
testing, 14, nan, nan, nan
training, 15, nan, nan, nan
validating, 15, nan, nan, nan
testing, 15, nan, nan, nan
training, 16, nan, nan, nan
validating, 16, nan, nan, nan
testing, 16, nan, nan, nan
training, 17, nan, nan, nan
validating, 17, nan, nan, nan
testing, 17, nan, nan, nan
training, 18, nan, nan, nan
validating, 18, nan, nan, nan
testing, 18, nan, nan, nan
mode, epoch, average loss, defender utility
training, -1, 0.0, nan, nan
validating, -1, 0.0, nan, nan
testing, -1, 0.0, nan, nan
training, 0, 3.135654207638332, nan, nan
validating, 0, 3.2374348640441895, nan, nan
testing, 0, 3.198475170135498, nan, nan
training, 1, 3.0177564450672696, nan, nan
validating, 1, 2.7661447525024414, nan, nan
testing, 1, 2.7343665599822997, nan, nan
training, 2, 1.3546839160578592, nan, nan
validating, 2, 0.6822132349014283, nan, nan
testing, 2, 0.8586422473192215, nan, nan
training, 3, 0.22902905000041107, nan, nan
validating, 3, 0.3857924364507198, nan, nan
testing, 3, 0.6255599359050393, nan, nan
training, 4, 0.10839047773791077, nan, nan
validating, 4, 0.2655761126428843, nan, nan
testing, 4, 0.5471009589731693, nan, nan
training, 5, 0.06055945838327586, nan, nan
validating, 5, 0.19878734443336726, nan, nan
testing, 5, 0.4965033963322639, nan, nan
training, 6, 0.03594772804026434, nan, nan
validating, 6, 0.09411741271769643, nan, nan
testing, 6, 0.7218377196171787, nan, nan
training, 7, nan, nan, nan
validating, 7, nan, nan, nan
testing, 7, nan, nan, nan
training, 8, nan, nan, nan
validating, 8, nan, nan, nan
testing, 8, nan, nan, nan
training, 9, nan, nan, nan
validating, 9, nan, nan, nan
testing, 9, nan, nan, nan
training, 10, nan, nan, nan
validating, 10, nan, nan, nan
testing, 10, nan, nan, nan
training, 11, nan, nan, nan
validating, 11, nan, nan, nan
testing, 11, nan, nan, nan
training, 12, nan, nan, nan
validating, 12, nan, nan, nan
testing, 12, nan, nan, nan
training, 13, nan, nan, nan
validating, 13, nan, nan, nan
testing, 13, nan, nan, nan
training, 14, nan, nan, nan
validating, 14, nan, nan, nan
testing, 14, nan, nan, nan
training, 15, nan, nan, nan
validating, 15, nan, nan, nan
testing, 15, nan, nan, nan
training, 16, nan, nan, nan
validating, 16, nan, nan, nan
testing, 16, nan, nan, nan
training, 17, nan, nan, nan
validating, 17, nan, nan, nan
testing, 17, nan, nan, nan
training, 18, nan, nan, nan
validating, 18, nan, nan, nan
testing, 18, nan, nan, nan
mode, epoch, average loss, defender utility
training, -1, 0.0, nan, nan
validating, -1, 0.0, nan, nan
testing, -1, 0.0, nan, nan
training, 0, 3.193822135244097, nan, nan
validating, 0, 2.614000606536865, nan, nan
testing, 0, 3.181462359428406, nan, nan
training, 1, 2.9448457513536725, nan, nan
validating, 1, 2.1941676139831543, nan, nan
testing, 1, 2.3161688566207888, nan, nan
training, 2, 1.6913215262549264, nan, nan
validating, 2, 1.9737114548683166, nan, nan
