mode, epoch, average loss, defender utility
training, -1, 0.8388170233794621, -3.361499410016196
validating, -1, 0.886785340309143, -3.6900436639785767
testing, -1, 0.837711724638939, -3.3361658453941345
training, 0, 1.8636107223374503, -3.9543126378740583
validating, 0, 1.7405774116516113, -4.007177233695984
testing, 0, 1.8614239811897277, -3.962971234321594
training, 1, 1.2694387308188848, -3.3349384708063945
validating, 1, 0.7577471733093262, -3.274235701560974
testing, 1, 0.9633944153785705, -2.9325012862682343
training, 2, 0.6677288149084364, -2.8179447046348027
validating, 2, 0.566671633720398, -3.1740989446640016
testing, 2, 0.6429175764322281, -2.8535061836242677
training, 3, 0.5512216440268926, -2.709816540139062
validating, 3, 0.5511205673217774, -3.1703776359558105
testing, 3, 0.6768272548913956, -2.911227422952652
training, 4, 0.6496478651251112, -2.823392332451684
validating, 4, 1.5319607496261596, -3.882370710372925
testing, 4, 1.688012158870697, -3.8187559843063354
training, 5, 1.8472526226724897, -3.9361984525408062
validating, 5, 1.7405974388122558, -4.0072016954422
testing, 5, 1.8614601612091064, -3.9630410432815553
training, 6, 1.8636605688503811, -3.9543471881321497
validating, 6, 1.7405974388122558, -4.007194590568543
testing, 6, 1.8614601612091064, -3.963037645816803
mode, epoch, average loss, defender utility
training, -1, 0.8388170233794621, -3.361499410016196
validating, -1, 0.886785340309143, -3.6900436639785767
testing, -1, 0.837711724638939, -3.3361658453941345
training, 0, 1.8635696973119462, -3.9543197768075125
validating, 0, 1.7405200719833374, -4.007162165641785
mode, epoch, average loss, defender utility
training, -1, 0.0, -2.1997672864368982
validating, -1, 0.0, -2.207415783405304
testing, -1, 0.0, -2.2021202981472014
training, 0, 1.024752676486969, -3.061396438734872
validating, 0, 0.8537347316741943, -2.8624385714530947
testing, 0, 1.0236608147621156, -3.0735305666923525
training, 1, 0.9283549291746956, -2.998571979999542
validating, 1, 0.4851140737533569, -2.707076442241669
testing, 1, 0.6088088035583497, -2.823274862766266
training, 2, -0.06533606222697667, -2.6295691898890903
validating, 2, -0.4383622407913208, -2.8405434131622314
testing, 2, -0.34997205138206483, -2.665286237001419
training, 3, -0.43319352524621146, -2.8084562182426454
validating, 3, -0.46267056465148926, -2.7965408682823183
testing, 3, -0.382258802652359, -2.6767230689525605
training, 4, -0.44325238125664845, -2.8442800274917057
validating, 4, -0.46360197067260744, -2.869414186477661
testing, 4, -0.3844332337379456, -2.6908604919910433
training, 5, -0.4436278479439872, -2.8148291008813042
validating, 5, -0.46213952302932737, -2.8641116499900816
testing, 5, -0.38507185578346254, -2.685206097364426
training, 6, -0.4448464887482779, -2.8619844930512564
validating, 6, -0.46036945581436156, -2.8348792552948
testing, 6, -0.38468443155288695, -2.6673015832901
mode, epoch, average loss, defender utility
training, -1, 0.8388170233794621, -3.361499410016196
validating, -1, 0.886785340309143, -3.6900436639785767
testing, -1, 0.837711724638939, -3.3361658453941345
training, 0, 1.8635696973119462, -3.9543197768075125
validating, 0, 1.7405200719833374, -4.007162165641785
testing, 0, 1.8613725423812866, -3.962973964214325
training, 1, 1.7671719585146224, -3.8957706962312972
validating, 1, 1.3718994140625, -3.8555208921432493
testing, 1, 1.4465205311775207, -3.713462209701538
training, 2, 0.7734809611524854, -3.0083160093852452
validating, 2, 0.4484230995178223, -3.1801721096038817
testing, 2, 0.48773967325687406, -2.7166035294532778
training, 3, 0.40562349813325066, -2.650764912366867
validating, 3, 0.4241147756576538, -3.2171398997306824
testing, 3, 0.4554529219865799, -2.6675227165222166
training, 4, 0.3955646421228136, -2.6565616956778935
validating, 4, 0.42318336963653563, -3.2269425988197327
testing, 4, 0.45327849090099337, -2.731998884677887
training, 5, 0.39518917543547494, -2.643469629117421
