Random seed, 8
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.7062672478812081, 0.0, 0.0, -2.9699149131774902
validating, -1, 0.7251286029815673, -2.801466369628906, 0.0, -2.9194729804992674
testing, -1, 0.8155129909515381, -2.6714263677597048, 0.0, -2.931439733505249
training, 0, 1.5903256825038365, 0.0, 0.0, -3.3103742599487305
validating, 0, 1.5983080387115478, -3.2156593799591064, 0.0, -3.2340226650238035
testing, 0, 1.9464169979095458, -3.157524037361145, 0.0, -3.36362829208374
training, 1, 1.6410951614379883, 0.0, 0.0, -3.3171145915985107
validating, 1, 1.6672205448150634, -3.233159589767456, 0.0, -3.259833002090454
testing, 1, 1.9664107799530028, -3.164308762550354, 0.0, -3.3377740144729615
training, 2, 1.59582884652274, 0.0, 0.0, -3.3145525455474854
validating, 2, 1.5926604747772217, -3.2181340217590333, 0.0, -3.235995721817017
testing, 2, 2.013574743270874, -3.1661847114562987, 0.0, -3.3909949541091917
training, 3, 1.592892633165632, 0.0, 0.0, -3.3116190433502197
validating, 3, 1.5858921527862548, -3.2181292533874513, 0.0, -3.2463571071624755
testing, 3, 1.9391188144683837, -3.161549782752991, 0.0, -3.363999772071838
training, 4, 1.6109295981270926, 0.0, 0.0, -3.317371368408203
validating, 4, 1.581329584121704, -3.2199734687805175, 0.0, -3.244056749343872
testing, 4, 2.0017771244049074, -3.168950080871582, 0.0, -3.3909795761108397
training, 5, 1.5896878514971051, 0.0, 0.0, -3.3118231296539307
validating, 5, 1.5824328899383544, -3.216496229171753, 0.0, -3.240851640701294
testing, 5, 1.9503709316253661, -3.160021734237671, 0.0, -3.3707055330276487
training, 6, 1.5809268133980887, 0.0, 0.0, -3.3134703636169434
validating, 6, 1.6829457759857178, -3.2439953327178954, 0.0, -3.2711310386657715
testing, 6, 1.9846452236175538, -3.1700339555740356, 0.0, -3.3363415479660032
training, 7, 1.6158864702497209, 0.0, 0.0, -3.3042800426483154
validating, 7, 1.5733152866363525, -3.218953323364258, 0.0, -3.2485314846038817
testing, 7, 1.9553960323333741, -3.1630544424057008, 0.0, -3.3736174583435057
training, 8, 1.5954615047999792, 0.0, 0.0, -3.3147268295288086
validating, 8, 1.5700714588165283, -3.219183015823364, 0.0, -3.250806522369385
testing, 8, 1.9516705989837646, -3.1636268138885497, 0.0, -3.3726593971252443
training, 9, 1.564840807233538, 0.0, 0.0, -3.3079886436462402
validating, 9, 1.595764684677124, -3.216673707962036, 0.0, -3.2629074096679687
testing, 9, 1.9353352069854737, -3.165077018737793, 0.0, -3.352448558807373
training, 10, 1.5633669172014508, 0.0, 0.0, -3.3091187477111816
validating, 10, 1.5645899295806884, -3.218938684463501, 0.0, -3.2572822093963625
testing, 10, 1.9358615398406982, -3.1656967639923095, 0.0, -3.3655084371566772
training, 11, 1.561807359967913, 0.0, 0.0, -3.3059933185577393
validating, 11, 1.5730092525482178, -3.2183269023895265, 0.0, -3.2608614921569825
testing, 11, 1.9315819263458252, -3.167721152305603, 0.0, -3.3579071283340456
training, 12, 1.572181510925293, 0.0, 0.0, -3.312481641769409
validating, 12, 1.553582525253296, -3.2184343338012695, 0.0, -3.251174736022949
testing, 12, 1.9419991016387939, -3.1671463012695313, 0.0, -3.370569610595703
training, 13, 1.5584154537745885, 0.0, 0.0, -3.308729887008667
validating, 13, 1.5495909214019776, -3.2196443557739256, 0.0, -3.2604948043823243
testing, 13, 1.9367806911468506, -3.1678918600082397, 0.0, -3.366972231864929
training, 14, 1.5587493760245188, 0.0, 0.0, -3.306527853012085
validating, 14, 1.5939445972442627, -3.2198358535766602, 0.0, -3.2716347217559814
testing, 14, 1.9470458507537842, -3.169128751754761, 0.0, -3.3477612018585203
training, 15, 1.6109134537833079, 0.0, 0.0, -3.326584577560425
validating, 15, 1.5765251636505127, -3.2215627670288085, 0.0, -3.260491371154785
testing, 15, 2.0950717449188234, -3.182407021522522, 0.0, -3.4214720249176027
training, 16, 1.5815027100699288, 0.0, 0.0, -3.3138768672943115
validating, 16, 1.6314003467559814, -3.2372516632080077, 0.0, -3.279268741607666
testing, 16, 1.9851978778839112, -3.1799116849899294, 0.0, -3.3391022443771363
training, 17, 1.5874246052333287, 0.0, 0.0, -3.305669069290161
validating, 17, 1.5400068759918213, -3.220037031173706, 0.0, -3.258496952056885
testing, 17, 2.000442361831665, -3.176655101776123, 0.0, -3.394441556930542
training, 18, 1.5484060423714774, 0.0, 0.0, -3.3086438179016113
validating, 18, 1.560057783126831, -3.217203140258789, 0.0, -3.2690914154052733
testing, 18, 1.9374400615692138, -3.1716291427612306, 0.0, -3.3548354387283323
training, 19, 1.5556422097342355, 0.0, 0.0, -3.310894012451172
validating, 19, 1.5329922199249268, -3.219479465484619, 0.0, -3.265081834793091
testing, 19, 1.9424066066741943, -3.174114394187927, 0.0, -3.368873858451843
training, 20, 1.5593187059674944, 0.0, 0.0, -3.3118152618408203
validating, 20, 1.5287488460540772, -3.2214794158935547, 0.0, -3.2621129989624023
testing, 20, 2.0009861469268797, -3.181545686721802, 0.0, -3.393357539176941
training, 21, 1.5390817097255163, 0.0, 0.0, -3.302701234817505
validating, 21, 1.5399816989898683, -3.220062780380249, 0.0, -3.2712451457977294
testing, 21, 1.9370194911956786, -3.1777897834777833, 0.0, -3.357415795326233
training, 22, 1.5430706705365862, 0.0, 0.0, -3.3078300952911377
validating, 22, 1.5264341831207275, -3.221053457260132, 0.0, -3.269811916351318
testing, 22, 1.9358083248138427, -3.179692268371582, 0.0, -3.3620298147201537
training, 23, 1.5359324591500418, 0.0, 0.0, -3.306684970855713
validating, 23, 1.512645387649536, -3.2213531017303465, 0.0, -3.2705479145050047
testing, 23, 1.949029302597046, -3.180418372154236, 0.0, -3.37331018447876
training, 24, 1.5413552148001535, 0.0, 0.0, -3.311751127243042
validating, 24, 1.531078004837036, -3.223371410369873, 0.0, -3.2769455432891847
testing, 24, 1.9442688465118407, -3.181424856185913, 0.0, -3.3645453691482543
training, 25, 1.5385367121015276, 0.0, 0.0, -3.308868408203125
validating, 25, 1.5402212619781495, -3.2179353713989256, 0.0, -3.2715906620025637
testing, 25, 1.9420989513397218, -3.1740607976913453, 0.0, -3.353931164741516
