mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 15.6244293485369, nan
validating, 0, 16.92813386917114, nan
testing, 0, 9.33529257774353, nan
training, 1, 15.534883213043212, nan
validating, 1, 16.476193332672118, nan
testing, 1, 9.12383542060852, nan
training, 2, 14.279387855529786, nan
validating, 2, 12.954871082305909, nan
testing, 2, 7.4696877002716064, nan
training, 3, 9.836559254782541, nan
validating, 3, 5.288534355163574, nan
testing, 3, 3.7489061832427977, nan
training, 4, 4.530521583557129, nan
validating, 4, 1.966939926147461, nan
testing, 4, 1.851501226425171, nan
training, 5, 2.893177100590297, nan
validating, 5, 1.7151116371154784, nan
testing, 5, 1.520652961730957, nan
training, 6, 2.3074798311505997, nan
validating, 6, 1.579463291168213, nan
testing, 6, 1.2978884696960449, nan
training, 7, 1.8158238547188894, nan
validating, 7, 1.5403749465942382, nan
testing, 7, 1.1866137027740478, nan
training, 8, 1.5267523493085589, nan
validating, 8, 1.5091093063354493, nan
testing, 8, 1.113124418258667, nan
training, 9, 1.348330238887242, nan
validating, 9, 1.4887046813964844, nan
testing, 9, 1.070746898651123, nan
training, 10, 1.2133527755737306, nan
validating, 10, 1.359554386138916, nan
testing, 10, 0.9693673610687256, nan
training, 11, 1.1089764186314175, nan
validating, 11, 1.2374553680419922, nan
testing, 11, 0.8884900569915771, nan
training, 12, 1.009583922794887, nan
validating, 12, 1.1202796936035155, nan
testing, 12, 0.8146989345550537, nan
training, 13, 0.9157344681876046, nan
validating, 13, 0.9563666343688965, nan
testing, 13, 0.7180776119232177, nan
training, 14, 0.8149953024727957, nan
validating, 14, 0.8191438674926758, nan
testing, 14, 0.6324003219604493, nan
training, 15, 0.7425964082990374, nan
validating, 15, 0.6774761199951171, nan
testing, 15, 0.5296567440032959, nan
training, 16, 0.6455426488603865, nan
validating, 16, 0.5518787384033204, nan
testing, 16, 0.4629016876220703, nan
training, 17, 0.5629828316824776, nan
validating, 17, 0.45528564453125, nan
testing, 17, 0.40380449295043946, nan
training, 18, 0.49990803173610143, nan
validating, 18, 0.4065219879150391, nan
testing, 18, 0.3789785385131836, nan
training, 19, 0.4404000554765974, -1.4236167047704968
validating, 19, 0.34445724487304685, -1.963105273246765
testing, 19, 0.3122767448425293, -1.9795354425907135
mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 27.960999454770768, nan
validating, 0, 29.48907160758972, nan
testing, 0, 10.74743230342865, nan
training, 1, 27.936976228441512, nan
validating, 1, 29.38795781135559, nan
testing, 1, 10.701889204978944, nan
training, 2, 27.579383373260498, nan
validating, 2, 28.330224370956422, nan
testing, 2, 10.23878746032715, nan
training, 3, 25.301871640341624, nan
validating, 3, 24.559017133712768, nan
testing, 3, 8.600255823135376, nan
training, 4, 19.753785473959788, nan
validating, 4, 16.97935461997986, nan
testing, 4, 5.48554790019989, nan
training, 5, 11.840882321766445, nan
validating, 5, 10.509977579116821, nan
testing, 5, 3.089596724510193, nan
training, 6, 6.696542010988508, nan
validating, 6, 5.23793306350708, nan
testing, 6, 1.5897556781768798, nan
training, 7, 3.8184563432421004, nan
validating, 7, 3.330328607559204, nan
testing, 7, 1.2598472356796264, nan
training, 8, 2.707038722719465, nan
validating, 8, 2.688658332824707, nan
testing, 8, 1.2153772354125976, nan
training, 9, 2.2833357129778182, nan
validating, 9, 2.300927972793579, nan
testing, 9, 1.2400851726531983, nan
training, 10, 2.11249326978411, nan
validating, 10, 2.089403486251831, nan
testing, 10, 1.2744056463241578, nan
training, 11, 1.9318193776266916, nan
validating, 11, 2.012369680404663, nan
testing, 11, 1.2244460105895996, nan
training, 12, 1.8471587930406843, nan
validating, 12, 1.9322018146514892, nan
testing, 12, 1.2165049314498901, nan
training, 13, 1.7654164382389614, nan
validating, 13, 1.8702976703643799, nan
testing, 13, 1.226824402809143, nan
training, 14, 1.6958283151899065, nan
validating, 14, 2.0387283325195313, nan
testing, 14, 1.0156173229217529, nan
training, 15, 1.8008149487631662, nan
validating, 15, 1.8182816982269288, nan
testing, 15, 1.1172905683517456, nan
training, 16, 1.7034122671399798, nan
validating, 16, 1.7886255741119386, nan
testing, 16, 1.1726657390594482, nan
training, 17, 1.6316476345062256, nan
validating, 17, 1.7557418823242188, nan
testing, 17, 1.1567919254302979, nan
training, 18, 1.5927825587136404, nan
validating, 18, 1.7208299160003662, nan
testing, 18, 1.140656542778015, nan
training, 19, 1.5561808994838169, -2.6506227884973796
validating, 19, 1.6847944736480713, -2.5285746097564696
testing, 19, 1.1206682920455933, -2.596181643009186
mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 6.033462749208723, nan
validating, 0, 5.519413423538208, nan
testing, 0, 4.281550931930542, nan
training, 1, 5.9128654684339255, nan
validating, 1, 5.111354684829712, nan
testing, 1, 3.986641359329224, nan
training, 2, 4.5669757229941235, nan
validating, 2, 2.6024587154388428, nan
testing, 2, 2.1041893482208254, nan
training, 3, 2.2464028085981096, nan
validating, 3, 2.144171667098999, nan
testing, 3, 1.5688133716583252, nan
training, 4, 1.9867450645991733, nan
validating, 4, 1.938126802444458, nan
testing, 4, 1.4032893180847168, nan
