mode, epoch, average loss, defender utility
training, -1, 0.0, -1.7280307752745492
validating, -1, 0.0, -1.6590255439281463
testing, -1, 0.0, -1.9141740083694458
training, 0, 34.21226493290492, -2.655139323643276
validating, 0, 9.627960395812988, -2.7833195686340333
testing, 0, 8.554838705062867, -2.7227500915527343
training, 1, 33.82063237598964, -2.65427440234593
validating, 1, 9.34089298248291, -2.7791979789733885
testing, 1, 8.240945482254029, -2.718794250488281
training, 2, 29.45869654927935, -2.649683659417289
validating, 2, 8.19984540939331, -2.776576375961304
testing, 2, 6.934909152984619, -2.717071008682251
training, 3, 24.912819855553764, -2.6486776760646276
validating, 3, 7.551201915740966, -2.776663398742676
testing, 3, 6.1854172706604, -2.7162092208862303
training, 4, 22.188143498556954, -2.631911141531808
validating, 4, 6.127700138092041, -2.4977855682373047
testing, 4, 4.755610036849975, -2.594784212112427
training, 5, 7.765528127125331, -1.8843077608517238
validating, 5, 3.5167338371276857, -1.9271113872528076
testing, 5, 1.9050715923309327, -2.095244312286377
training, 6, 4.210616547720773, -1.750734281539917
validating, 6, 3.563729476928711, -1.9104292392730713
testing, 6, 1.9835601806640626, -2.044198226928711
training, 7, 4.408864225660052, -1.722656353030886
validating, 7, 3.401365280151367, -1.9002673506736756
testing, 7, 1.8580710887908936, -2.0259867787361143
training, 8, 4.409044633592878, -1.7081643104553224
validating, 8, 3.1127970695495604, -1.8746704936027527
testing, 8, 1.7306718826293945, -2.010068213939667
training, 9, 3.7382902009146552, -1.70533652646201
validating, 9, 2.979750061035156, -1.8516709923744201
testing, 9, 1.7154060840606689, -1.9936355710029603
training, 10, 3.571099179131644, -1.691075611114502
validating, 10, 2.9194596290588377, -1.8417454361915588
testing, 10, 1.7603204727172852, -1.990539789199829
training, 11, 2.9876875741141182, -1.6862145057746343
validating, 11, 2.7217812538146973, -1.819050669670105
testing, 11, 1.61215181350708, -1.9669491410255433
training, 12, 3.4696353367396764, -1.6704023786953517
validating, 12, 2.515234184265137, -1.7933576941490172
testing, 12, 1.4586522102355957, -1.9471579313278198
training, 13, 2.9733036041259764, -1.6540574508053916
validating, 13, 2.5188772201538088, -1.7922370910644532
testing, 13, 1.4712098598480225, -1.9463543176651001
training, 14, 2.990636444091797, -1.6532145278794426
validating, 14, 2.514985370635986, -1.791440236568451
testing, 14, 1.4717740535736084, -1.945311725139618
training, 15, 3.0143882955823624, -1.6513644865580968
validating, 15, 2.511801242828369, -1.7912418961524963
