mode, epoch, average loss, defender utility
training, -1, 0.0, -1.414413994550705
validating, -1, 0.0, -1.9406092166900635
testing, -1, 0.0, -1.7329635739326477
training, 0, 15.624430056980678, -3.340746535573687
validating, 0, 16.92813386917114, -3.697616767883301
testing, 0, 9.335292959213257, -3.741466021537781
training, 1, 15.534882204873222, -3.2860160623277936
validating, 1, 16.475993824005126, -3.5557875633239746
testing, 1, 9.123837566375732, -3.5623445749282836
training, 2, 14.27938735144479, -2.791469863482884
validating, 2, 12.954850482940675, -2.909131097793579
testing, 2, 7.469671392440796, -2.7443759441375732
training, 3, 9.83653747013637, -1.9849485295159477
validating, 3, 5.288435554504394, -2.303699177503586
testing, 3, 3.7488654136657713, -1.959113171696663
training, 4, 4.530507264818464, -1.4436106694596154
validating, 4, 1.9665845870971679, -2.300696301460266
testing, 4, 1.8514110565185546, -1.8241513133049012
training, 5, 2.8931291580200194, -1.641675129532814
validating, 5, 1.7148540496826172, -2.333664870262146
testing, 5, 1.52063045501709, -1.9818857491016388
training, 6, 2.3074659483773368, -1.575878358738763
validating, 6, 1.5795002937316895, -2.4031992971897127
testing, 6, 1.297899055480957, -2.03427072763443
training, 7, 1.8158807073320662, -1.6572125273091451
validating, 7, 1.540402603149414, -2.5157109260559083
testing, 7, 1.1866117000579834, -2.110523873567581
training, 8, 1.526810359954834, -1.6523183056286403
validating, 8, 1.509195041656494, -2.5321571588516236
testing, 8, 1.1130927085876465, -2.1879092872142794
training, 9, 1.3484019143240793, -1.7480344759566444
validating, 9, 1.488821029663086, -2.547877609729767
testing, 9, 1.0707676410675049, -2.297572672367096
training, 10, 1.2135882922581265, -1.8255039670637676
validating, 10, 1.3594337463378907, -2.495103031396866
testing, 10, 0.9693743705749511, -2.2555000483989716
training, 11, 1.1089425223214286, -1.7164630323648453
validating, 11, 1.2376279830932617, -2.149684137105942
testing, 11, 0.8886429786682128, -2.2457297325134276
training, 12, 1.0097165652683804, -1.7931474012987954
validating, 12, 1.1202248573303222, -2.1643933176994326
testing, 12, 0.8147418975830079, -2.215931993722916
training, 13, 0.9157777377537318, -1.6790620165211814
validating, 13, 0.9569884300231933, -2.1100279331207275
testing, 13, 0.7181687355041504, -2.164883577823639
training, 14, 0.8152097770145961, -1.637367815205029
validating, 14, 0.819328498840332, -2.1031461894512176
testing, 14, 0.6324772357940673, -2.1262578666210175
training, 15, 0.7427436351776123, -1.6271165996789931
validating, 15, 0.6777545928955078, -2.0385903298854826
testing, 15, 0.5298009395599366, -2.0378977835178373
training, 16, 0.6456020763942174, -1.5520965989146913
validating, 16, 0.5523726463317871, -2.022866094112396
testing, 16, 0.46298699378967284, -2.0143258571624756
training, 17, 0.5630159514290946, -1.492806049329894
validating, 17, 0.45518884658813474, -1.9932561099529267
testing, 17, 0.4039424419403076, -1.9976591050624848
training, 18, 0.500055388041905, -1.4375302774565561
validating, 18, 0.406491756439209, -1.978308093547821
