mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 1.4304712193352835, nan
validating, 0, 1.3484448194503784, nan
testing, 0, 1.2793381810188293, nan
training, 1, 1.4056537662233626, nan
validating, 1, 1.2373953580856323, nan
testing, 1, 1.1752671599388123, nan
training, 2, 0.9405921271869114, nan
validating, 2, 0.34145628213882445, nan
testing, 2, 0.32500366270542147, nan
training, 3, 0.18919553288391658, nan
validating, 3, 0.1290666475892067, nan
testing, 3, 0.03979873582720757, nan
training, 4, 0.0880930625966617, nan
validating, 4, 0.13394930958747864, nan
testing, 4, 0.021693304181098938, nan
training, 5, 0.07030766989503588, nan
validating, 5, 0.13320906907320024, nan
testing, 5, 0.015545974671840667, nan
training, 6, 0.06501585665558066, nan
validating, 6, 0.13845366835594178, nan
testing, 6, 0.012580104172229767, nan
training, 7, 0.06106959038547107, nan
validating, 7, 0.13060283958911895, nan
testing, 7, 0.007463674992322922, nan
training, 8, 0.05888996704348496, nan
validating, 8, 0.13393480330705643, nan
testing, 8, 0.006520141661167145, nan
training, 9, 0.056120601775390765, nan
validating, 9, 0.12940212488174438, nan
testing, 9, 0.004020625352859497, nan
training, 10, 0.05369740048689502, nan
validating, 10, 0.1319367229938507, nan
testing, 10, 0.004715226590633392, nan
training, 11, 0.051306421948330745, nan
validating, 11, 0.1369582712650299, nan
testing, 11, 0.0046394579112529755, nan
training, 12, 0.04928015507757664, nan
validating, 12, 0.13154462724924088, nan
testing, 12, 0.0013512469828128814, nan
training, 13, 0.04702093452215195, nan
validating, 13, 0.1314930021762848, nan
testing, 13, 0.0008646667003631592, nan
training, 14, 0.04497723212199552, nan
validating, 14, 0.11601239293813706, nan
testing, 14, -0.0008555464446544647, nan
training, 15, 0.04225747468216079, nan
validating, 15, 0.11552767902612686, nan
testing, 15, -0.0025184206664562226, nan
training, 16, 0.04100964122584888, nan
validating, 16, 0.11249416172504426, nan
testing, 16, -0.002532530575990677, nan
training, 17, 0.03733473223234926, nan
validating, 17, 0.110197514295578, nan
testing, 17, -0.0012035399675369262, nan
training, 18, 0.03404146220002856, nan
validating, 18, 0.1053100124001503, nan
testing, 18, -0.004020722210407257, nan
training, 19, 0.032553075174135825, nan
validating, 19, 0.0879258617758751, nan
testing, 19, -0.0031914860010147095, nan
training, 20, 0.034150431411606924, nan
validating, 20, 0.10332853347063065, nan
testing, 20, -0.0009119018912315368, nan
training, 21, 0.02680860933448587, nan
validating, 21, 0.08580975234508514, nan
testing, 21, -0.005625847727060318, nan
training, 22, 0.023944644683173723, nan
validating, 22, 0.07696413844823838, nan
testing, 22, -0.006843492388725281, nan
training, 23, 0.02072963091943945, nan
validating, 23, 0.0744875505566597, nan
testing, 23, -0.004495319724082947, nan
training, 24, 0.018022318556904792, nan
validating, 24, 0.06422088891267777, nan
testing, 24, -0.005676794052124024, nan
training, 25, 0.015174022210495812, nan
validating, 25, 0.05479257851839066, nan
testing, 25, -0.005182039737701416, nan
training, 26, 0.012425458058714867, nan
validating, 26, 0.043893848359584806, nan
testing, 26, -0.007319529354572296, nan
training, 27, 0.00965847128203937, nan
validating, 27, 0.04024510830640793, nan
testing, 27, -0.004587843269109726, nan
training, 28, 0.00831876594041075, nan
validating, 28, 0.03633267879486084, nan
testing, 28, -0.005435643345117569, nan
training, 29, 0.006850767242056983, -3.0859572614942277
validating, 29, 0.028153447806835173, -3.5677353382110595
testing, 29, -0.005114564299583435, -3.0981611013412476
mode, epoch, average loss, defender utility
training, -1, 0.0, nan
validating, -1, 0.0, nan
testing, -1, 0.0, nan
training, 0, 6.729695267336709, nan
validating, 0, 2.834567356109619, nan
testing, 0, 4.229581892490387, nan
training, 1, 6.717801323958805, nan
validating, 1, 2.8211732387542723, nan
testing, 1, 4.208591997623444, nan
training, 2, 6.573751563685281, nan
validating, 2, 2.7097959518432617, nan
testing, 2, 4.035703772306443, nan
training, 3, 6.010869594982692, nan
validating, 3, 2.3302173733711244, nan
testing, 3, 3.462429428100586, nan
training, 4, 4.790079031671796, nan
validating, 4, 1.720780336856842, nan
testing, 4, 2.5910917043685915, nan
training, 5, 3.629647412470409, nan
validating, 5, 1.220132315158844, nan
testing, 5, 1.9253263264894485, nan
training, 6, 3.1192647325141087, nan
validating, 6, 1.0790707468986511, nan
testing, 6, 1.69109767973423, nan
training, 7, 2.883348074555397, nan
validating, 7, 0.9778432488441468, nan
testing, 7, 1.5326575219631196, nan
training, 8, 2.764216474550111, nan
validating, 8, 0.8988345503807068, nan
testing, 8, 1.4048667639493941, nan
training, 9, 2.58632222030844, nan
validating, 9, 0.8652708888053894, nan
testing, 9, 1.347504410147667, nan
training, 10, 2.412290408355849, nan
validating, 10, 0.844365394115448, nan
testing, 10, 1.3098598062992095, nan
training, 11, 2.289437024508204, nan
validating, 11, 0.8093647241592408, nan
testing, 11, 1.2563603669404984, nan
training, 12, 2.131377553514072, nan
validating, 12, 0.7555138111114502, nan
testing, 12, 1.1794154912233352, nan
training, 13, 2.029755303263664, nan
validating, 13, 0.7095632553100586, nan
testing, 13, 1.1170280754566193, nan
training, 14, 1.867609015107155, nan
validating, 14, 0.6987919926643371, nan
testing, 14, 1.1090554028749466, nan
training, 15, 1.7540890450988498, nan
validating, 15, 0.6691697478294373, nan
